Date,Vegetable,Price,Location,Farmer
2023-10-17,Cabbage,14.43,Velachery,Farmer E
2023-10-17,Spinach,11.76,Kodambakkam,Farmer A
2023-10-17,Cauliflower,20.44,Thiruvanmiyur,Farmer I
2023-10-17,Broccoli,37.26,Guindy,Farmer J
2023-10-17,Eggplant,26.77,Tambaram,Farmer D
2023-10-17,Capsicum,44.89,Velachery,Farmer E
2023-10-18,Tomato,20.37,Kodambakkam,Farmer G
2023-10-18,Potato,14.72,Guindy,Farmer F
2023-10-18,Onion,28.55,Kodambakkam,Farmer J
2023-10-18,Carrot,22.24,T. Nagar,Farmer F
2023-10-18,Cabbage,20.92,Chromepet,Farmer C
2023-10-18,Spinach,6.7,Chromepet,Farmer A
2023-10-18,Cauliflower,23.57,Tambaram,Farmer B
2023-10-18,Broccoli,36.3,Tambaram,Farmer F
2023-10-18,Eggplant,27.92,Guindy,Farmer I
2023-10-18,Capsicum,37.26,T. Nagar,Farmer A
2023-10-19,Tomato,20.65,Tambaram,Farmer G
2023-10-19,Potato,15.12,Velachery,Farmer J
2023-10-19,Onion,25.4,Guindy,Farmer H
2023-10-19,Carrot,23.92,Kodambakkam,Farmer B
2023-10-19,Cabbage,22.78,T. Nagar,Farmer A
2023-10-19,Spinach,7.12,T. Nagar,Farmer J
2023-10-19,Cauliflower,19.62,Thiruvanmiyur,Farmer I
2023-10-19,Broccoli,38.27,Kodambakkam,Farmer B
2023-10-19,Eggplant,23.86,Thiruvanmiyur,Farmer F
2023-10-19,Capsicum,43.47,Adyar,Farmer F
2023-10-20,Tomato,18.16,Velachery,Farmer A
2023-10-20,Potato,19.31,Adyar,Farmer E
2023-10-20,Onion,34.47,Thiruvanmiyur,Farmer J
2023-10-20,Carrot,27.74,Potheri,Farmer J
2023-10-20,Cabbage,15.31,Kodambakkam,Farmer B
2023-10-20,Spinach,11.35,Kodambakkam,Farmer B
2023-10-20,Cauliflower,25.4,T. Nagar,Farmer G
2023-10-20,Broccoli,38.36,Adyar,Farmer F
2023-10-20,Eggplant,31.03,Adyar,Farmer A
2023-10-20,Capsicum,43.02,Kodambakkam,Farmer D
2023-10-21,Tomato,24.23,Velachery,Farmer B
2023-10-21,Potato,15.99,Anna Nagar,Farmer C
2023-10-21,Onion,28.11,Anna Nagar,Farmer A
2023-10-21,Carrot,20.49,T. Nagar,Farmer H
2023-10-21,Cabbage,19.89,T. Nagar,Farmer D
2023-10-21,Spinach,11.06,Kodambakkam,Farmer H
2023-10-21,Cauliflower,20.63,Velachery,Farmer I
2023-10-21,Broccoli,33.76,Kodambakkam,Farmer D
2023-10-21,Eggplant,26.88,Velachery,Farmer B
2023-10-21,Capsicum,39.58,Potheri,Farmer F
2023-10-22,Tomato,19.07,T. Nagar,Farmer B
2023-10-22,Potato,10.33,Tambaram,Farmer B
2023-10-22,Onion,29.8,Potheri,Farmer I
2023-10-22,Carrot,29.29,Kodambakkam,Farmer B
2023-10-22,Cabbage,15.66,Potheri,Farmer G
2023-10-22,Spinach,10.27,Potheri,Farmer B
2023-10-22,Cauliflower,21.47,Chromepet,Farmer I
2023-10-22,Broccoli,36.07,Adyar,Farmer I
2023-10-22,Eggplant,24.19,T. Nagar,Farmer J
2023-10-22,Capsicum,42.47,Guindy,Farmer H
2023-10-23,Tomato,23.01,Thiruvanmiyur,Farmer H
2023-10-23,Potato,14.6,Anna Nagar,Farmer C
2023-10-23,Onion,31.41,Chromepet,Farmer F
2023-10-23,Carrot,20.64,Adyar,Farmer J
2023-10-23,Cabbage,19.73,Potheri,Farmer B
2023-10-23,Spinach,5.9,Thiruvanmiyur,Farmer F
2023-10-23,Cauliflower,22.07,Adyar,Farmer A
2023-10-23,Broccoli,32.26,Velachery,Farmer C
2023-10-23,Eggplant,24.08,Thiruvanmiyur,Farmer C
2023-10-23,Capsicum,37.41,Thiruvanmiyur,Farmer G
2023-10-24,Tomato,17.92,Tambaram,Farmer C
2023-10-24,Potato,13.68,Tambaram,Farmer D
2023-10-24,Onion,28.96,Thiruvanmiyur,Farmer C
2023-10-24,Carrot,25.79,Velachery,Farmer F
2023-10-24,Cabbage,21.81,Adyar,Farmer F
2023-10-24,Spinach,8.69,Velachery,Farmer I
2023-10-24,Cauliflower,18.48,Kodambakkam,Farmer D
2023-10-24,Broccoli,33.32,Anna Nagar,Farmer D
2023-10-24,Eggplant,32.51,Thiruvanmiyur,Farmer E
2023-10-24,Capsicum,35.58,Guindy,Farmer J
2023-10-25,Tomato,23.23,Thiruvanmiyur,Farmer H
2023-10-25,Potato,19.14,Tambaram,Farmer J
2023-10-25,Onion,28.99,Guindy,Farmer B
2023-10-25,Carrot,25.36,T. Nagar,Farmer C
2023-10-25,Cabbage,17.32,Tambaram,Farmer C
2023-10-25,Spinach,8.37,Velachery,Farmer E
2023-10-25,Cauliflower,18.77,Velachery,Farmer I
2023-10-25,Broccoli,38.37,Potheri,Farmer A
2023-10-25,Eggplant,30.33,Thiruvanmiyur,Farmer H
2023-10-25,Capsicum,41.35,Potheri,Farmer A
2023-10-26,Tomato,16.33,Guindy,Farmer E
2023-10-26,Potato,10.63,Thiruvanmiyur,Farmer E
2023-10-26,Onion,29.92,Adyar,Farmer A
2023-10-26,Carrot,22.56,Thiruvanmiyur,Farmer D
2023-10-26,Cabbage,15.73,Anna Nagar,Farmer C
2023-10-26,Spinach,14.44,Kodambakkam,Farmer G
2023-10-26,Cauliflower,18.87,Kodambakkam,Farmer H
2023-10-26,Broccoli,37.69,Anna Nagar,Farmer D
2023-10-26,Eggplant,27.65,Thiruvanmiyur,Farmer E
2023-10-26,Capsicum,36.58,T. Nagar,Farmer H
2023-10-27,Tomato,23.91,Chromepet,Farmer D
2023-10-27,Potato,12.97,Potheri,Farmer I
2023-10-27,Onion,31.91,T. Nagar,Farmer J
2023-10-27,Carrot,20.31,Anna Nagar,Farmer D
2023-10-27,Cabbage,14.22,Chromepet,Farmer E
2023-10-27,Spinach,12.24,T. Nagar,Farmer G
2023-10-27,Cauliflower,23.58,Tambaram,Farmer E
2023-10-27,Broccoli,31.53,Velachery,Farmer G
2023-10-27,Eggplant,29.18,Adyar,Farmer E
2023-10-27,Capsicum,37.12,Potheri,Farmer D
2023-10-28,Tomato,16.08,Kodambakkam,Farmer E
2023-10-28,Potato,13.18,Tambaram,Farmer G
2023-10-28,Onion,26.61,Guindy,Farmer B
2023-10-28,Carrot,22.83,Kodambakkam,Farmer J
2023-10-28,Cabbage,20.2,Thiruvanmiyur,Farmer I
2023-10-28,Spinach,5.81,Chromepet,Farmer F
2023-10-28,Cauliflower,24.43,Anna Nagar,Farmer C
2023-10-28,Broccoli,32.69,T. Nagar,Farmer B
2023-10-28,Eggplant,29.2,T. Nagar,Farmer B
2023-10-28,Capsicum,36.53,Potheri,Farmer B
2023-10-29,Tomato,21.79,T. Nagar,Farmer H
2023-10-29,Potato,11.09,Guindy,Farmer A
2023-10-29,Onion,27.53,T. Nagar,Farmer I
2023-10-29,Carrot,20.71,T. Nagar,Farmer F
2023-10-29,Cabbage,20.06,Potheri,Farmer H
2023-10-29,Spinach,5.59,T. Nagar,Farmer C
2023-10-29,Cauliflower,25.75,Adyar,Farmer A
2023-10-29,Broccoli,33.87,Adyar,Farmer E
2023-10-29,Eggplant,24.58,Kodambakkam,Farmer J
2023-10-29,Capsicum,36.76,T. Nagar,Farmer H
2023-10-30,Tomato,16.1,Chromepet,Farmer E
2023-10-30,Potato,13.9,T. Nagar,Farmer E
2023-10-30,Onion,26.18,T. Nagar,Farmer C
2023-10-30,Carrot,22.69,Kodambakkam,Farmer F
2023-10-30,Cabbage,20.4,Adyar,Farmer E
2023-10-30,Spinach,9.72,Kodambakkam,Farmer D
2023-10-30,Cauliflower,20.61,Kodambakkam,Farmer C
2023-10-30,Broccoli,37.48,Chromepet,Farmer D
2023-10-30,Eggplant,31.44,Potheri,Farmer E
2023-10-30,Capsicum,43.46,Velachery,Farmer I
2023-10-31,Tomato,22.84,Guindy,Farmer H
2023-10-31,Potato,13.18,Adyar,Farmer F
2023-10-31,Onion,26.23,Adyar,Farmer C
2023-10-31,Carrot,20.18,Potheri,Farmer J
2023-10-31,Cabbage,21.28,Anna Nagar,Farmer C
2023-10-31,Spinach,14.39,Tambaram,Farmer G
2023-10-31,Cauliflower,22.14,Thiruvanmiyur,Farmer G
2023-10-31,Broccoli,30.31,Kodambakkam,Farmer J
2023-10-31,Eggplant,24.02,Tambaram,Farmer I
2023-10-31,Capsicum,38.2,Velachery,Farmer A
2023-11-01,Tomato,22.86,Velachery,Farmer I
2023-11-01,Potato,14.64,Anna Nagar,Farmer I
2023-11-01,Onion,25.26,Potheri,Farmer C
2023-11-01,Carrot,27.95,Velachery,Farmer J
2023-11-01,Cabbage,16.31,T. Nagar,Farmer F
2023-11-01,Spinach,10.18,Potheri,Farmer C
2023-11-01,Cauliflower,24.8,T. Nagar,Farmer J
2023-11-01,Broccoli,39.59,Velachery,Farmer G
2023-11-01,Eggplant,24.8,Kodambakkam,Farmer J
2023-11-01,Capsicum,38.72,Kodambakkam,Farmer E
2023-11-02,Tomato,17.66,Tambaram,Farmer I
2023-11-02,Potato,19.6,Tambaram,Farmer J
2023-11-02,Onion,33.55,Anna Nagar,Farmer E
2023-11-02,Carrot,20.85,Tambaram,Farmer A
2023-11-02,Cabbage,13.6,Anna Nagar,Farmer J
2023-11-02,Spinach,13.06,Chromepet,Farmer D
2023-11-02,Cauliflower,25.24,Adyar,Farmer F
2023-11-02,Broccoli,37.16,Tambaram,Farmer G
2023-11-02,Eggplant,27.53,T. Nagar,Farmer J
2023-11-02,Capsicum,38.4,T. Nagar,Farmer G
2023-11-03,Tomato,19.76,Thiruvanmiyur,Farmer I
2023-11-03,Potato,18.02,Chromepet,Farmer J
2023-11-03,Onion,31.0,Chromepet,Farmer G
2023-11-03,Carrot,23.51,Tambaram,Farmer G
2023-11-03,Cabbage,14.06,Velachery,Farmer A
2023-11-03,Spinach,8.81,Chromepet,Farmer C
2023-11-03,Cauliflower,26.94,Potheri,Farmer J
2023-11-03,Broccoli,36.71,Tambaram,Farmer J
2023-11-03,Eggplant,31.48,Thiruvanmiyur,Farmer A
2023-11-03,Capsicum,44.3,Guindy,Farmer C
2023-11-04,Tomato,20.91,Guindy,Farmer E
2023-11-04,Potato,13.31,Chromepet,Farmer J
2023-11-04,Onion,28.36,Potheri,Farmer D
2023-11-04,Carrot,24.4,Anna Nagar,Farmer G
2023-11-04,Cabbage,16.86,Chromepet,Farmer H
2023-11-04,Spinach,14.05,Chromepet,Farmer I
2023-11-04,Cauliflower,24.54,T. Nagar,Farmer A
2023-11-04,Broccoli,36.53,Chromepet,Farmer D
2023-11-04,Eggplant,32.33,Thiruvanmiyur,Farmer F
2023-11-04,Capsicum,37.34,Chromepet,Farmer H
2023-11-05,Tomato,18.65,T. Nagar,Farmer H
2023-11-05,Potato,13.66,T. Nagar,Farmer F
2023-11-05,Onion,26.33,Guindy,Farmer F
2023-11-05,Carrot,20.35,Anna Nagar,Farmer C
2023-11-05,Cabbage,14.28,Guindy,Farmer D
2023-11-05,Spinach,9.73,Tambaram,Farmer I
2023-11-05,Cauliflower,21.28,Velachery,Farmer B
2023-11-05,Broccoli,38.65,Anna Nagar,Farmer A
2023-11-05,Eggplant,32.11,Chromepet,Farmer H
2023-11-05,Capsicum,36.95,Anna Nagar,Farmer C
2023-11-06,Tomato,17.93,Guindy,Farmer I
2023-11-06,Potato,15.56,T. Nagar,Farmer H
2023-11-06,Onion,29.88,Chromepet,Farmer I
2023-11-06,Carrot,26.11,Adyar,Farmer E
2023-11-06,Cabbage,13.17,Guindy,Farmer A
2023-11-06,Spinach,13.89,Anna Nagar,Farmer H
2023-11-06,Cauliflower,26.33,Velachery,Farmer H
2023-11-06,Broccoli,31.45,Thiruvanmiyur,Farmer F
2023-11-06,Eggplant,27.9,Guindy,Farmer G
2023-11-06,Capsicum,35.71,Thiruvanmiyur,Farmer I
2023-11-07,Tomato,23.4,Guindy,Farmer B
2023-11-07,Potato,18.17,Anna Nagar,Farmer H
2023-11-07,Onion,32.58,Anna Nagar,Farmer A
2023-11-07,Carrot,24.71,Thiruvanmiyur,Farmer A
2023-11-07,Cabbage,16.26,Tambaram,Farmer E
2023-11-07,Spinach,7.23,Adyar,Farmer G
2023-11-07,Cauliflower,17.9,Potheri,Farmer H
2023-11-07,Broccoli,34.91,T. Nagar,Farmer H
2023-11-07,Eggplant,26.64,Potheri,Farmer I
2023-11-07,Capsicum,41.59,Anna Nagar,Farmer I
2023-11-08,Tomato,20.67,T. Nagar,Farmer B
2023-11-08,Potato,18.0,Tambaram,Farmer F
2023-11-08,Onion,31.8,Thiruvanmiyur,Farmer A
2023-11-08,Carrot,26.16,Potheri,Farmer I
2023-11-08,Cabbage,14.62,Anna Nagar,Farmer G
2023-11-08,Spinach,13.85,Thiruvanmiyur,Farmer I
2023-11-08,Cauliflower,26.65,Tambaram,Farmer I
2023-11-08,Broccoli,38.29,Chromepet,Farmer D
2023-11-08,Eggplant,31.66,Guindy,Farmer H
2023-11-08,Capsicum,36.02,Potheri,Farmer D
2023-11-09,Tomato,22.41,Potheri,Farmer J
2023-11-09,Potato,12.13,Velachery,Farmer H
2023-11-09,Onion,30.92,Chromepet,Farmer E
2023-11-09,Carrot,27.0,T. Nagar,Farmer G
2023-11-09,Cabbage,13.82,Guindy,Farmer A
2023-11-09,Spinach,8.24,Potheri,Farmer D
2023-11-09,Cauliflower,20.27,Guindy,Farmer D
2023-11-09,Broccoli,33.12,Velachery,Farmer F
2023-11-09,Eggplant,26.61,Tambaram,Farmer C
2023-11-09,Capsicum,40.45,T. Nagar,Farmer H
2023-11-10,Tomato,16.53,Adyar,Farmer A
2023-11-10,Potato,19.36,Adyar,Farmer C
2023-11-10,Onion,25.74,Chromepet,Farmer G
2023-11-10,Carrot,28.86,Kodambakkam,Farmer C
2023-11-10,Cabbage,18.01,Thiruvanmiyur,Farmer D
2023-11-10,Spinach,6.61,Tambaram,Farmer J
2023-11-10,Cauliflower,21.29,T. Nagar,Farmer A
2023-11-10,Broccoli,38.51,Chromepet,Farmer F
2023-11-10,Eggplant,24.17,Adyar,Farmer F
2023-11-10,Capsicum,39.51,Potheri,Farmer D
2023-11-11,Tomato,15.35,Potheri,Farmer H
2023-11-11,Potato,15.1,Velachery,Farmer C
2023-11-11,Onion,25.24,Potheri,Farmer E
2023-11-11,Carrot,20.28,Thiruvanmiyur,Farmer A
2023-11-11,Cabbage,14.68,Kodambakkam,Farmer D
2023-11-11,Spinach,10.33,Anna Nagar,Farmer E
2023-11-11,Cauliflower,26.73,Kodambakkam,Farmer J
2023-11-11,Broccoli,31.63,T. Nagar,Farmer A
2023-11-11,Eggplant,25.64,Tambaram,Farmer D
2023-11-11,Capsicum,43.36,Guindy,Farmer C
2023-11-12,Tomato,22.0,T. Nagar,Farmer E
2023-11-12,Potato,14.98,Thiruvanmiyur,Farmer I
2023-11-12,Onion,32.85,Chromepet,Farmer C
2023-11-12,Carrot,24.45,Guindy,Farmer F
2023-11-12,Cabbage,19.23,Velachery,Farmer J
2023-11-12,Spinach,11.96,Thiruvanmiyur,Farmer F
2023-11-12,Cauliflower,21.81,Thiruvanmiyur,Farmer C
2023-11-12,Broccoli,30.87,Guindy,Farmer E
2023-11-12,Eggplant,30.29,Tambaram,Farmer H
2023-11-12,Capsicum,36.1,Adyar,Farmer H
2023-11-13,Tomato,23.22,Adyar,Farmer C
2023-11-13,Potato,19.86,Guindy,Farmer D
2023-11-13,Onion,33.55,Tambaram,Farmer J
2023-11-13,Carrot,22.12,Velachery,Farmer H
2023-11-13,Cabbage,14.34,Velachery,Farmer D
2023-11-13,Spinach,6.73,Velachery,Farmer G
2023-11-13,Cauliflower,18.86,Chromepet,Farmer D
2023-11-13,Broccoli,35.65,Velachery,Farmer E
2023-11-13,Eggplant,27.07,T. Nagar,Farmer G
2023-11-13,Capsicum,44.91,Tambaram,Farmer F
2023-11-14,Tomato,19.19,Velachery,Farmer B
2023-11-14,Potato,16.08,Guindy,Farmer A
2023-11-14,Onion,27.23,Thiruvanmiyur,Farmer H
2023-11-14,Carrot,29.54,Kodambakkam,Farmer H
2023-11-14,Cabbage,18.71,Anna Nagar,Farmer D
2023-11-14,Spinach,12.78,T. Nagar,Farmer D
2023-11-14,Cauliflower,22.96,Thiruvanmiyur,Farmer E
2023-11-14,Broccoli,37.58,Tambaram,Farmer I
2023-11-14,Eggplant,23.81,Thiruvanmiyur,Farmer G
2023-11-14,Capsicum,40.18,Chromepet,Farmer F
2023-11-15,Tomato,19.6,Anna Nagar,Farmer A
2023-11-15,Potato,13.35,Adyar,Farmer C
2023-11-15,Onion,31.55,Adyar,Farmer G
2023-11-15,Carrot,24.8,Adyar,Farmer A
2023-11-15,Cabbage,21.44,Adyar,Farmer E
2023-11-15,Spinach,9.72,Potheri,Farmer A
2023-11-15,Cauliflower,18.25,T. Nagar,Farmer G
2023-11-15,Broccoli,33.33,Potheri,Farmer C
2023-11-15,Eggplant,27.36,Thiruvanmiyur,Farmer A
2023-11-15,Capsicum,37.76,Kodambakkam,Farmer I
2023-11-16,Tomato,21.75,Chromepet,Farmer B
2023-11-16,Potato,18.38,Adyar,Farmer A
2023-11-16,Onion,30.77,Thiruvanmiyur,Farmer C
2023-11-16,Carrot,24.9,Velachery,Farmer B
2023-11-16,Cabbage,16.67,Guindy,Farmer H
2023-11-16,Spinach,10.87,Anna Nagar,Farmer F
2023-11-16,Cauliflower,24.26,Kodambakkam,Farmer D
2023-11-16,Broccoli,39.95,Guindy,Farmer D
2023-11-16,Eggplant,31.47,Potheri,Farmer A
2023-11-16,Capsicum,40.55,Kodambakkam,Farmer E
2023-11-17,Tomato,18.47,Anna Nagar,Farmer A
2023-11-17,Potato,18.77,Velachery,Farmer D
2023-11-17,Onion,33.97,Chromepet,Farmer D
2023-11-17,Carrot,26.98,Chromepet,Farmer G
2023-11-17,Cabbage,15.96,Adyar,Farmer H
2023-11-17,Spinach,11.28,Guindy,Farmer B
2023-11-17,Cauliflower,21.32,Anna Nagar,Farmer B
2023-11-17,Broccoli,36.6,Chromepet,Farmer E
2023-11-17,Eggplant,32.8,Potheri,Farmer J
2023-11-17,Capsicum,44.92,Guindy,Farmer G
2023-11-18,Tomato,22.44,Chromepet,Farmer I
2023-11-18,Potato,12.57,Anna Nagar,Farmer G
2023-11-18,Onion,27.4,Tambaram,Farmer G
2023-11-18,Carrot,23.3,Guindy,Farmer G
2023-11-18,Cabbage,21.74,Kodambakkam,Farmer F
2023-11-18,Spinach,14.75,Kodambakkam,Farmer G
2023-11-18,Cauliflower,22.9,Guindy,Farmer E
2023-11-18,Broccoli,31.86,Adyar,Farmer E
2023-11-18,Eggplant,26.8,Velachery,Farmer J
2023-11-18,Capsicum,40.61,Thiruvanmiyur,Farmer I
2023-11-19,Tomato,19.42,Potheri,Farmer B
2023-11-19,Potato,13.12,Thiruvanmiyur,Farmer D
2023-11-19,Onion,28.79,Tambaram,Farmer D
2023-11-19,Carrot,22.35,Velachery,Farmer H
2023-11-19,Cabbage,13.39,T. Nagar,Farmer H
2023-11-19,Spinach,9.77,Anna Nagar,Farmer I
2023-11-19,Cauliflower,23.54,Adyar,Farmer J
2023-11-19,Broccoli,30.94,Guindy,Farmer G
2023-11-19,Eggplant,23.27,Thiruvanmiyur,Farmer J
2023-11-19,Capsicum,36.86,Thiruvanmiyur,Farmer E
2023-11-20,Tomato,16.13,Chromepet,Farmer B
2023-11-20,Potato,14.4,Adyar,Farmer A
2023-11-20,Onion,31.71,Tambaram,Farmer A
2023-11-20,Carrot,26.45,Tambaram,Farmer D
2023-11-20,Cabbage,17.49,Anna Nagar,Farmer B
2023-11-20,Spinach,13.01,Potheri,Farmer D
2023-11-20,Cauliflower,26.19,Anna Nagar,Farmer E
2023-11-20,Broccoli,32.0,Anna Nagar,Farmer I
2023-11-20,Eggplant,29.62,Thiruvanmiyur,Farmer B
2023-11-20,Capsicum,43.63,T. Nagar,Farmer F
2023-11-21,Tomato,22.78,Guindy,Farmer B
2023-11-21,Potato,13.34,Anna Nagar,Farmer A
2023-11-21,Onion,32.6,Potheri,Farmer H
2023-11-21,Carrot,27.4,Guindy,Farmer D
2023-11-21,Cabbage,14.11,Potheri,Farmer B
2023-11-21,Spinach,7.14,Chromepet,Farmer G
2023-11-21,Cauliflower,21.54,Adyar,Farmer C
2023-11-21,Broccoli,38.59,Potheri,Farmer D
2023-11-21,Eggplant,32.34,T. Nagar,Farmer J
2023-11-21,Capsicum,39.54,Thiruvanmiyur,Farmer D
2023-11-22,Tomato,17.87,T. Nagar,Farmer A
2023-11-22,Potato,10.58,Kodambakkam,Farmer D
2023-11-22,Onion,32.14,Guindy,Farmer E
2023-11-22,Carrot,25.68,Thiruvanmiyur,Farmer B
2023-11-22,Cabbage,15.58,Potheri,Farmer J
2023-11-22,Spinach,12.48,T. Nagar,Farmer B
2023-11-22,Cauliflower,26.85,Chromepet,Farmer J
2023-11-22,Broccoli,36.82,Kodambakkam,Farmer C
2023-11-22,Eggplant,27.72,Kodambakkam,Farmer G
2023-11-22,Capsicum,37.17,Velachery,Farmer F
2023-11-23,Tomato,23.91,Chromepet,Farmer G
2023-11-23,Potato,19.3,Thiruvanmiyur,Farmer F
2023-11-23,Onion,33.73,Thiruvanmiyur,Farmer H
2023-11-23,Carrot,20.99,Guindy,Farmer G
2023-11-23,Cabbage,13.87,Anna Nagar,Farmer C
2023-11-23,Spinach,8.11,Tambaram,Farmer G
2023-11-23,Cauliflower,25.61,Thiruvanmiyur,Farmer J
2023-11-23,Broccoli,34.29,Chromepet,Farmer E
2023-11-23,Eggplant,24.89,Potheri,Farmer D
2023-11-23,Capsicum,40.58,Anna Nagar,Farmer G
2023-11-24,Tomato,16.67,Potheri,Farmer I
2023-11-24,Potato,19.84,Chromepet,Farmer C
2023-11-24,Onion,32.0,Guindy,Farmer C
2023-11-24,Carrot,21.78,Guindy,Farmer J
2023-11-24,Cabbage,20.6,Tambaram,Farmer F
2023-11-24,Spinach,7.75,Velachery,Farmer C
2023-11-24,Cauliflower,19.53,Chromepet,Farmer J
2023-11-24,Broccoli,31.59,Kodambakkam,Farmer G
2023-11-24,Eggplant,31.72,Chromepet,Farmer A
2023-11-24,Capsicum,40.71,Guindy,Farmer F
2023-11-25,Tomato,18.35,Potheri,Farmer D
2023-11-25,Potato,16.8,Chromepet,Farmer C
2023-11-25,Onion,33.59,Guindy,Farmer E
2023-11-25,Carrot,20.83,Kodambakkam,Farmer D
2023-11-25,Cabbage,17.03,Velachery,Farmer B
2023-11-25,Spinach,11.28,Chromepet,Farmer C
2023-11-25,Cauliflower,19.83,Velachery,Farmer H
2023-11-25,Broccoli,36.1,Adyar,Farmer H
2023-11-25,Eggplant,24.51,Anna Nagar,Farmer F
2023-11-25,Capsicum,43.46,T. Nagar,Farmer F
2023-11-26,Tomato,16.38,Velachery,Farmer G
2023-11-26,Potato,19.95,Adyar,Farmer E
2023-11-26,Onion,28.43,Potheri,Farmer D
2023-11-26,Carrot,26.14,T. Nagar,Farmer A
2023-11-26,Cabbage,16.1,Velachery,Farmer I
2023-11-26,Spinach,9.88,T. Nagar,Farmer A
2023-11-26,Cauliflower,19.26,Chromepet,Farmer I
2023-11-26,Broccoli,35.78,Anna Nagar,Farmer D
2023-11-26,Eggplant,26.14,Velachery,Farmer D
2023-11-26,Capsicum,40.85,Velachery,Farmer C
2023-11-27,Tomato,22.94,Kodambakkam,Farmer A
2023-11-27,Potato,15.62,Tambaram,Farmer J
2023-11-27,Onion,30.62,Kodambakkam,Farmer C
2023-11-27,Carrot,27.11,Thiruvanmiyur,Farmer H
2023-11-27,Cabbage,17.77,Tambaram,Farmer A
2023-11-27,Spinach,13.52,Kodambakkam,Farmer C
2023-11-27,Cauliflower,19.39,Adyar,Farmer C
2023-11-27,Broccoli,32.42,Chromepet,Farmer A
2023-11-27,Eggplant,30.25,Kodambakkam,Farmer G
2023-11-27,Capsicum,42.77,Thiruvanmiyur,Farmer B
2023-11-28,Tomato,20.44,T. Nagar,Farmer H
2023-11-28,Potato,12.35,Adyar,Farmer C
2023-11-28,Onion,26.18,Adyar,Farmer J
2023-11-28,Carrot,23.92,Guindy,Farmer B
2023-11-28,Cabbage,14.49,Velachery,Farmer J
2023-11-28,Spinach,7.1,Guindy,Farmer G
2023-11-28,Cauliflower,21.27,Thiruvanmiyur,Farmer C
2023-11-28,Broccoli,30.44,Potheri,Farmer H
2023-11-28,Eggplant,32.97,Kodambakkam,Farmer G
2023-11-28,Capsicum,37.16,T. Nagar,Farmer G
2023-11-29,Tomato,23.74,Guindy,Farmer I
2023-11-29,Potato,10.87,Thiruvanmiyur,Farmer F
2023-11-29,Onion,30.15,Kodambakkam,Farmer H
2023-11-29,Carrot,24.65,Thiruvanmiyur,Farmer I
2023-11-29,Cabbage,19.77,Tambaram,Farmer D
2023-11-29,Spinach,6.42,Potheri,Farmer H
2023-11-29,Cauliflower,24.41,Potheri,Farmer E
2023-11-29,Broccoli,31.41,Thiruvanmiyur,Farmer D
2023-11-29,Eggplant,28.68,Anna Nagar,Farmer H
2023-11-29,Capsicum,37.0,Guindy,Farmer B
2023-11-30,Tomato,20.25,T. Nagar,Farmer D
2023-11-30,Potato,18.7,T. Nagar,Farmer G
2023-11-30,Onion,29.48,Adyar,Farmer B
2023-11-30,Carrot,24.53,T. Nagar,Farmer H
2023-11-30,Cabbage,20.3,Guindy,Farmer C
2023-11-30,Spinach,10.81,Chromepet,Farmer E
2023-11-30,Cauliflower,20.21,Anna Nagar,Farmer C
2023-11-30,Broccoli,33.24,Anna Nagar,Farmer E
2023-11-30,Eggplant,23.92,T. Nagar,Farmer F
2023-11-30,Capsicum,40.0,Guindy,Farmer I
2023-12-01,Tomato,22.98,Guindy,Farmer F
2023-12-01,Potato,15.41,Velachery,Farmer C
2023-12-01,Onion,26.84,Anna Nagar,Farmer D
2023-12-01,Carrot,27.74,Chromepet,Farmer A
2023-12-01,Cabbage,16.77,Anna Nagar,Farmer E
2023-12-01,Spinach,8.57,Adyar,Farmer H
2023-12-01,Cauliflower,20.08,Velachery,Farmer J
2023-12-01,Broccoli,34.78,Tambaram,Farmer C
2023-12-01,Eggplant,31.88,Kodambakkam,Farmer B
2023-12-01,Capsicum,37.61,Thiruvanmiyur,Farmer H
2023-12-02,Tomato,18.72,Chromepet,Farmer F
2023-12-02,Potato,18.42,Guindy,Farmer H
2023-12-02,Onion,29.66,Guindy,Farmer I
2023-12-02,Carrot,21.79,Tambaram,Farmer D
2023-12-02,Cabbage,17.1,Tambaram,Farmer C
2023-12-02,Spinach,10.92,Anna Nagar,Farmer C
2023-12-02,Cauliflower,26.62,T. Nagar,Farmer G
2023-12-02,Broccoli,38.42,Potheri,Farmer C
2023-12-02,Eggplant,23.06,Kodambakkam,Farmer J
2023-12-02,Capsicum,43.68,Potheri,Farmer E
2023-12-03,Tomato,20.5,Adyar,Farmer F
2023-12-03,Potato,10.75,Tambaram,Farmer J
2023-12-03,Onion,27.87,Potheri,Farmer A
2023-12-03,Carrot,25.23,Kodambakkam,Farmer B
2023-12-03,Cabbage,22.52,Chromepet,Farmer G
2023-12-03,Spinach,7.18,Chromepet,Farmer H
2023-12-03,Cauliflower,26.53,Velachery,Farmer D
2023-12-03,Broccoli,32.86,Anna Nagar,Farmer J
2023-12-03,Eggplant,32.43,Tambaram,Farmer B
2023-12-03,Capsicum,42.98,T. Nagar,Farmer E
2023-12-04,Tomato,20.02,Tambaram,Farmer B
2023-12-04,Potato,19.96,Velachery,Farmer B
2023-12-04,Onion,31.79,Potheri,Farmer D
2023-12-04,Carrot,27.77,Guindy,Farmer J
2023-12-04,Cabbage,21.21,T. Nagar,Farmer G
